sequence_names, nt_proportion0, nt_proportion1, nt_proportion2, nt_proportion3, dinucleotide_proportion0, dinucleotide_proportion1, dinucleotide_proportion2, dinucleotide_proportion3, dinucleotide_proportion4, dinucleotide_proportion5, dinucleotide_proportion6, dinucleotide_proportion7, dinucleotide_proportion8, dinucleotide_proportion9, dinucleotide_proportion10, dinucleotide_proportion11, dinucleotide_proportion12, dinucleotide_proportion13, dinucleotide_proportion14, dinucleotide_proportion15, gc_content, gc_ratio, sequence_length, bp_number, dP, bp_proportion0, bp_proportion1, bp_proportion2, bp_proportion_stem0, bp_proportion_stem1, bp_proportion_stem2, triplets0, triplets1, triplets2, triplets3, triplets4, triplets5, triplets6, triplets7, triplets8, triplets9, triplets10, triplets11, triplets12, triplets13, triplets14, triplets15, triplets16, triplets17, triplets18, triplets19, triplets20, triplets21, triplets22, triplets23, triplets24, triplets25, triplets26, triplets27, triplets28, triplets29, triplets30, triplets31, mfe, efe, ensemble_frequency, diversity, mfe_efe_difference, dQ, dG, mfei1, mfei2, mfei4
sly-MIR7981e MI0033689, 0.356000, 0.164000, 0.172000, 0.308000, 0.124498, 0.060241, 0.080321, 0.092369, 0.040161, 0.032129, 0.028112, 0.064257, 0.076305, 0.008032, 0.024096, 0.060241, 0.116466, 0.060241, 0.040161, 0.092369, 0.336000, 1.048780, 250.000000, 103.000000, 0.412000, 0.640777, 0.291262, 0.067961, 0.071197, 0.032362, 0.007551, 0.231405, 0.090909, 0.111570, 0.243802, 0.028926, 0.008264, 0.028926, 0.016529, 0.028926, 0.012397, 0.000000, 0.008264, 0.016529, 0.004132, 0.008264, 0.000000, 0.012397, 0.016529, 0.008264, 0.041322, 0.000000, 0.000000, 0.000000, 0.000000, 0.012397, 0.012397, 0.004132, 0.000000, 0.033058, 0.008264, 0.004132, 0.008264, -128.600000, -130.220000, 0.071882, 9.360000, 0.006480, 0.097162, -0.514400, -1.530952, -0.057156, -1.248544
gga-mir-454 MI0006984, 0.206612, 0.206612, 0.206612, 0.380165, 0.033333, 0.016667, 0.066667, 0.091667, 0.050000, 0.058333, 0.000000, 0.100000, 0.033333, 0.050000, 0.066667, 0.050000, 0.091667, 0.075000, 0.075000, 0.141667, 0.413223, 1.000000, 121.000000, 41.000000, 0.338843, 0.463415, 0.390244, 0.146341, 0.115854, 0.097561, 0.036585, 0.132743, 0.106195, 0.123894, 0.176991, 0.017699, 0.008850, 0.035398, 0.017699, 0.000000, 0.000000, 0.000000, 0.053097, 0.000000, 0.008850, 0.017699, 0.000000, 0.017699, 0.017699, 0.017699, 0.026549, 0.000000, 0.000000, 0.000000, 0.000000, 0.017699, 0.000000, 0.000000, 0.017699, 0.035398, 0.053097, 0.000000, 0.097345, -42.900000, -45.560000, 0.013334, 11.240000, 0.021983, 0.237395, -0.354545, -0.858000, -0.088636, -1.046341
sly-MIR7981a MI0033703, 0.333333, 0.225490, 0.215686, 0.225490, 0.168317, 0.089109, 0.059406, 0.019802, 0.049505, 0.069307, 0.049505, 0.059406, 0.049505, 0.029703, 0.069307, 0.069307, 0.069307, 0.039604, 0.039604, 0.069307, 0.441176, 0.956522, 102.000000, 39.000000, 0.382353, 0.487179, 0.461538, 0.051282, 0.121795, 0.115385, 0.012821, 0.180851, 0.138298, 0.148936, 0.191489, 0.021277, 0.000000, 0.053191, 0.000000, 0.031915, 0.010638, 0.000000, 0.000000, 0.021277, 0.000000, 0.010638, 0.000000, 0.000000, 0.042553, 0.000000, 0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.010638, 0.000000, 0.010638, 0.000000, 0.074468, 0.021277, 0.000000, 0.010638, -57.500000, -58.060000, 0.404424, 2.920000, 0.005490, 0.087413, -0.563725, -1.277778, -0.140931, -1.474359
rlcv-mir-rL1-9 MI0003745, 0.160920, 0.333333, 0.310345, 0.195402, 0.023256, 0.034884, 0.069767, 0.034884, 0.046512, 0.162791, 0.046512, 0.069767, 0.058140, 0.104651, 0.116279, 0.034884, 0.034884, 0.034884, 0.069767, 0.058140, 0.643678, 0.931034, 87.000000, 34.000000, 0.390805, 0.205882, 0.705882, 0.088235, 0.041176, 0.141176, 0.017647, 0.065789, 0.250000, 0.197368, 0.105263, 0.013158, 0.013158, 0.078947, 0.000000, 0.052632, 0.000000, 0.000000, 0.026316, 0.013158, 0.013158, 0.000000, 0.013158, 0.000000, 0.039474, 0.052632, 0.013158, 0.000000, 0.000000, 0.013158, 0.000000, 0.013158, 0.013158, 0.000000, 0.013158, 0.000000, 0.000000, 0.000000, 0.000000, -50.400000, -51.310000, 0.229462, 7.200000, 0.010460, 0.196024, -0.579310, -0.900000, -0.115862, -1.482353
rlcv-mir-rL1-14-1 MI0003750, 0.151163, 0.267442, 0.348837, 0.232558, 0.011765, 0.058824, 0.047059, 0.035294, 0.058824, 0.047059, 0.082353, 0.070588, 0.070588, 0.082353, 0.117647, 0.082353, 0.011765, 0.082353, 0.094118, 0.047059, 0.616279, 1.304348, 86.000000, 33.000000, 0.383721, 0.242424, 0.636364, 0.121212, 0.060606, 0.159091, 0.030303, 0.093333, 0.173333, 0.173333, 0.146667, 0.000000, 0.040000, 0.080000, 0.000000, 0.026667, 0.013333, 0.000000, 0.026667, 0.013333, 0.000000, 0.026667, 0.013333, 0.000000, 0.053333, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.026667, 0.000000, 0.013333, 0.013333, 0.000000, 0.000000, 0.000000, 0.000000, -48.100000, -48.230000, 0.814773, 0.780000, 0.001512, 0.030746, -0.559302, -0.907547, -0.139826, -1.457576
aae-mir-11920-2 MI0037967, 0.250000, 0.250000, 0.218750, 0.281250, 0.063492, 0.079365, 0.047619, 0.047619, 0.079365, 0.063492, 0.047619, 0.063492, 0.079365, 0.047619, 0.047619, 0.047619, 0.031746, 0.063492, 0.079365, 0.111111, 0.468750, 0.875000, 64.000000, 21.000000, 0.328125, 0.523810, 0.380952, 0.095238, 0.174603, 0.126984, 0.031746, 0.134615, 0.096154, 0.134615, 0.173077, 0.057692, 0.000000, 0.038462, 0.019231, 0.038462, 0.038462, 0.019231, 0.019231, 0.019231, 0.000000, 0.000000, 0.000000, 0.019231, 0.038462, 0.000000, 0.057692, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019231, 0.000000, 0.000000, 0.000000, 0.057692, 0.019231, 0.000000, -20.200000, -20.950000, 0.296195, 2.530000, 0.011719, 0.102326, -0.315625, -0.673333, -0.105208, -0.961905
gga-mir-3528 MI0015379, 0.216495, 0.195876, 0.298969, 0.288660, 0.052083, 0.020833, 0.083333, 0.062500, 0.093750, 0.052083, 0.010417, 0.031250, 0.031250, 0.083333, 0.062500, 0.125000, 0.041667, 0.041667, 0.135417, 0.072917, 0.494845, 1.526316, 97.000000, 32.000000, 0.329897, 0.312500, 0.531250, 0.156250, 0.104167, 0.177083, 0.052083, 0.080460, 0.126437, 0.114943, 0.103448, 0.022989, 0.022989, 0.045977, 0.034483, 0.011494, 0.000000, 0.022989, 0.011494, 0.022989, 0.011494, 0.022989, 0.034483, 0.011494, 0.022989, 0.057471, 0.034483, 0.000000, 0.000000, 0.011494, 0.000000, 0.034483, 0.011494, 0.000000, 0.045977, 0.045977, 0.000000, 0.011494, 0.022989, -34.200000, -35.580000, 0.107248, 5.270000, 0.014227, 0.149365, -0.352577, -0.712500, -0.117526, -1.068750
gga-mir-3538 MI0015391, 0.226667, 0.253333, 0.320000, 0.200000, 0.054054, 0.040541, 0.067568, 0.067568, 0.081081, 0.054054, 0.067568, 0.040541, 0.081081, 0.108108, 0.067568, 0.067568, 0.013514, 0.054054, 0.108108, 0.027027, 0.573333, 1.263158, 75.000000, 27.000000, 0.360000, 0.333333, 0.592593, 0.074074, 0.111111, 0.197531, 0.024691, 0.109589, 0.150685, 0.164384, 0.095890, 0.000000, 0.041096, 0.013699, 0.041096, 0.013699, 0.000000, 0.000000, 0.000000, 0.013699, 0.013699, 0.041096, 0.013699, 0.013699, 0.013699, 0.054795, 0.013699, 0.000000, 0.000000, 0.000000, 0.000000, 0.054795, 0.013699, 0.000000, 0.013699, 0.027397, 0.013699, 0.041096, 0.027397, -29.900000, -30.910000, 0.195559, 17.440000, 0.013467, 0.537755, -0.398667, -0.695349, -0.132889, -1.107407
tch-mir-139 MI0031199, 0.152542, 0.271186, 0.355932, 0.220339, 0.000000, 0.051724, 0.103448, 0.000000, 0.068966, 0.051724, 0.068966, 0.086207, 0.068966, 0.086207, 0.086207, 0.120690, 0.017241, 0.086207, 0.103448, 0.000000, 0.627119, 1.312500, 59.000000, 22.000000, 0.372881, 0.318182, 0.545455, 0.136364, 0.159091, 0.272727, 0.068182, 0.104167, 0.166667, 0.229167, 0.125000, 0.020833, 0.041667, 0.020833, 0.041667, 0.020833, 0.041667, 0.041667, 0.020833, 0.000000, 0.000000, 0.020833, 0.000000, 0.000000, 0.041667, 0.062500, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -32.300000, -32.590000, 0.620705, 1.730000, 0.004915, 0.070321, -0.547458, -0.872973, -0.273729, -1.468182
tch-mir-130a MI0031241, 0.225806, 0.225806, 0.209677, 0.338710, 0.065574, 0.049180, 0.049180, 0.065574, 0.114754, 0.000000, 0.000000, 0.114754, 0.000000, 0.098361, 0.032787, 0.081967, 0.049180, 0.081967, 0.114754, 0.081967, 0.435484, 0.928571, 62.000000, 23.000000, 0.370968, 0.434783, 0.347826, 0.217391, 0.217391, 0.173913, 0.108696, 0.129630, 0.092593, 0.148148, 0.185185, 0.000000, 0.018519, 0.037037, 0.074074, 0.018519, 0.037037, 0.000000, 0.018519, 0.018519, 0.018519, 0.000000, 0.018519, 0.055556, 0.018519, 0.018519, 0.018519, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018519, 0.000000, 0.018519, 0.018519, 0.018519, 0.000000, 0.000000, -23.700000, -24.370000, 0.336436, 6.190000, 0.010806, 0.275130, -0.382258, -0.877778, -0.191129, -1.030435
gga-mir-140 MI0001229, 0.157895, 0.273684, 0.305263, 0.263158, 0.010638, 0.074468, 0.042553, 0.031915, 0.053191, 0.085106, 0.063830, 0.063830, 0.031915, 0.053191, 0.117021, 0.106383, 0.063830, 0.063830, 0.085106, 0.053191, 0.578947, 1.115385, 95.000000, 38.000000, 0.400000, 0.289474, 0.500000, 0.210526, 0.072368, 0.125000, 0.052632, 0.090909, 0.170455, 0.215909, 0.159091, 0.022727, 0.011364, 0.056818, 0.011364, 0.034091, 0.034091, 0.000000, 0.022727, 0.000000, 0.000000, 0.000000, 0.000000, 0.011364, 0.034091, 0.022727, 0.034091, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011364, 0.000000, 0.022727, 0.022727, 0.011364, -50.400000, -52.300000, 0.045881, 8.910000, 0.020000, 0.235615, -0.530526, -0.916364, -0.132632, -1.326316
tch-mir-129-2 MI0031228, 0.253968, 0.285714, 0.206349, 0.253968, 0.112903, 0.048387, 0.048387, 0.032258, 0.064516, 0.096774, 0.032258, 0.096774, 0.016129, 0.096774, 0.064516, 0.032258, 0.064516, 0.032258, 0.064516, 0.096774, 0.492063, 0.722222, 63.000000, 21.000000, 0.333333, 0.476190, 0.476190, 0.047619, 0.158730, 0.158730, 0.015873, 0.142857, 0.102041, 0.142857, 0.183673, 0.000000, 0.061224, 0.040816, 0.020408, 0.000000, 0.040816, 0.000000, 0.000000, 0.000000, 0.061224, 0.000000, 0.020408, 0.040816, 0.020408, 0.040816, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020408, 0.040816, 0.000000, 0.000000, 0.020408, 0.000000, -23.500000, -23.830000, 0.587104, 3.650000, 0.005238, 0.157335, -0.373016, -0.758065, -0.124339, -1.119048
tch-mir-192 MI0031287, 0.196970, 0.333333, 0.212121, 0.257576, 0.030769, 0.046154, 0.061538, 0.061538, 0.092308, 0.107692, 0.015385, 0.123077, 0.046154, 0.061538, 0.046154, 0.046154, 0.030769, 0.107692, 0.092308, 0.030769, 0.545455, 0.636364, 66.000000, 21.000000, 0.318182, 0.523810, 0.476190, 0.000000, 0.174603, 0.158730, 0.000000, 0.217391, 0.130435, 0.152174, 0.195652, 0.021739, 0.000000, 0.043478, 0.021739, 0.021739, 0.043478, 0.000000, 0.000000, 0.000000, 0.021739, 0.000000, 0.000000, 0.000000, 0.065217, 0.000000, 0.021739, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021739, 0.000000, 0.021739, 0.000000, -29.600000, -30.510000, 0.229442, 2.290000, 0.013788, 0.090435, -0.448485, -0.822222, -0.149495, -1.409524
gga-let-7i MI0001168, 0.154762, 0.202381, 0.333333, 0.309524, 0.024096, 0.036145, 0.060241, 0.024096, 0.024096, 0.036145, 0.036145, 0.108434, 0.048193, 0.108434, 0.072289, 0.108434, 0.060241, 0.012048, 0.168675, 0.072289, 0.535714, 1.647059, 84.000000, 31.000000, 0.369048, 0.290323, 0.483871, 0.225806, 0.096774, 0.161290, 0.075269, 0.098592, 0.154930, 0.239437, 0.183099, 0.000000, 0.042254, 0.014085, 0.014085, 0.000000, 0.000000, 0.000000, 0.056338, 0.000000, 0.000000, 0.014085, 0.000000, 0.014085, 0.014085, 0.042254, 0.014085, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.014085, 0.028169, 0.000000, 0.042254, 0.014085, -39.700000, -41.030000, 0.115980, 5.280000, 0.015833, 0.188674, -0.472619, -0.882222, -0.157540, -1.280645
tch-mir-125a MI0031133, 0.189655, 0.224138, 0.327586, 0.258621, 0.017544, 0.052632, 0.105263, 0.017544, 0.052632, 0.105263, 0.000000, 0.070175, 0.105263, 0.000000, 0.122807, 0.087719, 0.017544, 0.070175, 0.105263, 0.070175, 0.551724, 1.461538, 58.000000, 22.000000, 0.379310, 0.363636, 0.545455, 0.090909, 0.090909, 0.136364, 0.022727, 0.100000, 0.160000, 0.220000, 0.120000, 0.040000, 0.040000, 0.020000, 0.020000, 0.000000, 0.020000, 0.000000, 0.040000, 0.020000, 0.000000, 0.000000, 0.020000, 0.020000, 0.020000, 0.020000, 0.040000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000, 0.020000, 0.000000, 0.000000, 0.000000, 0.040000, 0.000000, -25.900000, -26.780000, 0.239216, 5.460000, 0.015172, 0.212014, -0.446552, -0.809375, -0.111638, -1.177273
tch-mir-505 MI0031155, 0.189655, 0.206897, 0.275862, 0.327586, 0.035088, 0.035088, 0.087719, 0.035088, 0.070175, 0.052632, 0.017544, 0.070175, 0.052632, 0.070175, 0.070175, 0.087719, 0.035088, 0.052632, 0.087719, 0.140351, 0.482759, 1.333333, 58.000000, 21.000000, 0.362069, 0.428571, 0.380952, 0.190476, 0.142857, 0.126984, 0.063492, 0.116279, 0.139535, 0.232558, 0.209302, 0.023256, 0.023256, 0.023256, 0.046512, 0.023256, 0.023256, 0.046512, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.046512, 0.023256, 0.000000, 0.023256, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -28.200000, -28.510000, 0.602036, 1.360000, 0.005345, 0.069132, -0.486207, -1.007143, -0.162069, -1.342857
aae-mir-11903a MI0037944, 0.304348, 0.159420, 0.188406, 0.347826, 0.102941, 0.073529, 0.044118, 0.088235, 0.058824, 0.014706, 0.044118, 0.044118, 0.044118, 0.044118, 0.014706, 0.088235, 0.088235, 0.029412, 0.088235, 0.132353, 0.347826, 1.181818, 69.000000, 26.000000, 0.376812, 0.576923, 0.346154, 0.076923, 0.192308, 0.115385, 0.025641, 0.172414, 0.086207, 0.103448, 0.189655, 0.034483, 0.051724, 0.034483, 0.017241, 0.086207, 0.017241, 0.000000, 0.000000, 0.017241, 0.000000, 0.000000, 0.017241, 0.017241, 0.017241, 0.051724, 0.051724, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017241, 0.017241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -27.500000, -28.360000, 0.245972, 3.110000, 0.012464, 0.116601, -0.398551, -1.145833, -0.132850, -1.057692
tch-mir-423 MI0031184, 0.220339, 0.237288, 0.288136, 0.254237, 0.051724, 0.017241, 0.137931, 0.017241, 0.051724, 0.068966, 0.034483, 0.086207, 0.103448, 0.068966, 0.086207, 0.034483, 0.017241, 0.086207, 0.034483, 0.103448, 0.525424, 1.214286, 59.000000, 20.000000, 0.338983, 0.450000, 0.550000, 0.000000, 0.150000, 0.183333, 0.000000, 0.108696, 0.173913, 0.173913, 0.108696, 0.043478, 0.021739, 0.043478, 0.021739, 0.021739, 0.000000, 0.043478, 0.000000, 0.021739, 0.000000, 0.043478, 0.000000, 0.021739, 0.043478, 0.021739, 0.021739, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.043478, 0.000000, 0.021739, 0.000000, 0.000000, 0.000000, -29.000000, -29.340000, 0.573724, 1.100000, 0.005763, 0.041993, -0.491525, -0.935484, -0.163842, -1.450000
tch-mir-7-2 MI0031183, 0.274194, 0.225806, 0.193548, 0.306452, 0.065574, 0.098361, 0.065574, 0.032787, 0.114754, 0.049180, 0.000000, 0.065574, 0.049180, 0.016393, 0.016393, 0.114754, 0.049180, 0.065574, 0.114754, 0.081967, 0.419355, 0.857143, 62.000000, 23.000000, 0.370968, 0.521739, 0.434783, 0.043478, 0.173913, 0.144928, 0.014493, 0.153846, 0.115385, 0.096154, 0.153846, 0.019231, 0.038462, 0.038462, 0.057692, 0.038462, 0.019231, 0.019231, 0.076923, 0.000000, 0.019231, 0.000000, 0.000000, 0.038462, 0.038462, 0.057692, 0.000000, 0.000000, 0.000000, 0.019231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -22.200000, -23.830000, 0.071479, 4.720000, 0.026290, 0.160938, -0.358065, -0.853846, -0.119355, -0.965217
sly-MIR10532 MI0033692, 0.287356, 0.149425, 0.206897, 0.356322, 0.046512, 0.058140, 0.081395, 0.104651, 0.046512, 0.011628, 0.011628, 0.081395, 0.069767, 0.011628, 0.046512, 0.069767, 0.127907, 0.069767, 0.069767, 0.093023, 0.356322, 1.384615, 87.000000, 37.000000, 0.425287, 0.621622, 0.270270, 0.108108, 0.621622, 0.270270, 0.108108, 0.266667, 0.133333, 0.173333, 0.306667, 0.013333, 0.000000, 0.013333, 0.013333, 0.000000, 0.000000, 0.000000, 0.013333, 0.000000, 0.000000, 0.013333, 0.013333, 0.013333, 0.000000, 0.000000, 0.013333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.013333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -51.800000, -52.670000, 0.242658, 4.040000, 0.010000, 0.143768, -0.595402, -1.670968, -0.595402, -1.400000
gga-mir-21 MI0004994, 0.216495, 0.216495, 0.237113, 0.329897, 0.020833, 0.062500, 0.041667, 0.083333, 0.083333, 0.020833, 0.020833, 0.093750, 0.062500, 0.031250, 0.062500, 0.083333, 0.052083, 0.104167, 0.114583, 0.062500, 0.453608, 1.095238, 97.000000, 36.000000, 0.371134, 0.416667, 0.388889, 0.194444, 0.083333, 0.077778, 0.038889, 0.129412, 0.129412, 0.200000, 0.200000, 0.035294, 0.011765, 0.023529, 0.011765, 0.047059, 0.000000, 0.000000, 0.000000, 0.000000, 0.011765, 0.000000, 0.023529, 0.000000, 0.023529, 0.023529, 0.035294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011765, 0.000000, 0.011765, 0.000000, 0.035294, 0.000000, 0.035294, -45.800000, -46.800000, 0.197943, 3.580000, 0.010309, 0.086917, -0.472165, -1.040909, -0.094433, -1.272222
tch-mir-9770 MI0031286, 0.237288, 0.169492, 0.322034, 0.271186, 0.000000, 0.000000, 0.155172, 0.068966, 0.051724, 0.034483, 0.017241, 0.068966, 0.155172, 0.034483, 0.068966, 0.068966, 0.034483, 0.103448, 0.086207, 0.051724, 0.491525, 1.900000, 59.000000, 19.000000, 0.322034, 0.421053, 0.421053, 0.157895, 0.140351, 0.140351, 0.052632, 0.093023, 0.116279, 0.186047, 0.116279, 0.046512, 0.023256, 0.023256, 0.069767, 0.023256, 0.046512, 0.069767, 0.023256, 0.000000, 0.000000, 0.023256, 0.000000, 0.023256, 0.046512, 0.046512, 0.023256, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -21.000000, -22.330000, 0.116299, 3.970000, 0.022542, 0.180780, -0.355932, -0.724138, -0.118644, -1.105263
tch-mir-186 MI0031295, 0.209677, 0.161290, 0.225806, 0.403226, 0.114754, 0.000000, 0.049180, 0.032787, 0.032787, 0.049180, 0.016393, 0.065574, 0.049180, 0.032787, 0.098361, 0.049180, 0.016393, 0.065574, 0.065574, 0.262295, 0.387097, 1.400000, 62.000000, 21.000000, 0.338710, 0.571429, 0.380952, 0.047619, 0.190476, 0.126984, 0.015873, 0.250000, 0.113636, 0.113636, 0.250000, 0.000000, 0.022727, 0.045455, 0.022727, 0.000000, 0.000000, 0.000000, 0.068182, 0.000000, 0.000000, 0.022727, 0.000000, 0.000000, 0.022727, 0.045455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.022727, 0.000000, -25.000000, -26.470000, 0.091840, 4.810000, 0.023710, 0.202860, -0.403226, -1.041667, -0.134409, -1.190476
hvt-mir-H9 MI0012480, 0.185714, 0.271429, 0.257143, 0.285714, 0.014493, 0.043478, 0.072464, 0.057971, 0.057971, 0.086957, 0.057971, 0.057971, 0.043478, 0.057971, 0.057971, 0.101449, 0.072464, 0.086957, 0.057971, 0.072464, 0.528571, 0.947368, 70.000000, 23.000000, 0.328571, 0.391304, 0.521739, 0.086957, 0.195652, 0.260870, 0.043478, 0.111111, 0.111111, 0.129630, 0.129630, 0.018519, 0.074074, 0.037037, 0.018519, 0.037037, 0.000000, 0.037037, 0.000000, 0.000000, 0.037037, 0.000000, 0.037037, 0.018519, 0.018519, 0.074074, 0.037037, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.055556, 0.000000, 0.018519, 0.000000, 0.000000, 0.000000, 0.000000, -27.600000, -28.190000, 0.383769, 2.230000, 0.008429, 0.083662, -0.394286, -0.745946, -0.197143, -1.200000
tch-mir-200c MI0031132, 0.174603, 0.206349, 0.285714, 0.333333, 0.032258, 0.032258, 0.032258, 0.064516, 0.048387, 0.048387, 0.032258, 0.080645, 0.032258, 0.064516, 0.096774, 0.096774, 0.064516, 0.048387, 0.129032, 0.096774, 0.492063, 1.384615, 63.000000, 25.000000, 0.396825, 0.360000, 0.400000, 0.240000, 0.090000, 0.100000, 0.060000, 0.127273, 0.109091, 0.181818, 0.236364, 0.018182, 0.054545, 0.018182, 0.018182, 0.018182, 0.018182, 0.000000, 0.036364, 0.000000, 0.000000, 0.018182, 0.018182, 0.018182, 0.000000, 0.072727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018182, 0.000000, 0.018182, 0.000000, 0.000000, -28.600000, -29.650000, 0.180869, 8.250000, 0.016667, 0.309329, -0.453968, -0.922581, -0.113492, -1.144000
tch-mir-218-1 MI0031172, 0.250000, 0.187500, 0.265625, 0.296875, 0.079365, 0.047619, 0.047619, 0.079365, 0.079365, 0.047619, 0.031746, 0.031746, 0.047619, 0.047619, 0.047619, 0.111111, 0.047619, 0.047619, 0.142857, 0.063492, 0.453125, 1.416667, 64.000000, 21.000000, 0.328125, 0.523810, 0.380952, 0.095238, 0.174603, 0.126984, 0.031746, 0.156863, 0.117647, 0.137255, 0.176471, 0.019608, 0.019608, 0.000000, 0.058824, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.058824, 0.019608, 0.000000, 0.039216, 0.000000, 0.039216, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.019608, 0.039216, 0.019608, 0.000000, 0.000000, 0.019608, -26.500000, -26.800000, 0.610276, 1.110000, 0.004688, 0.051103, -0.414062, -0.913793, -0.138021, -1.261905
cst-MIR11334 MI0036485, 0.378151, 0.109244, 0.134454, 0.378151, 0.135593, 0.067797, 0.033898, 0.135593, 0.059322, 0.008475, 0.008475, 0.033898, 0.033898, 0.008475, 0.025424, 0.067797, 0.152542, 0.025424, 0.067797, 0.135593, 0.243697, 1.230769, 119.000000, 42.000000, 0.352941, 0.666667, 0.190476, 0.142857, 0.111111, 0.031746, 0.023810, 0.166667, 0.037037, 0.074074, 0.194444, 0.037037, 0.009259, 0.018519, 0.074074, 0.055556, 0.009259, 0.000000, 0.018519, 0.037037, 0.000000, 0.009259, 0.018519, 0.046296, 0.018519, 0.037037, 0.037037, 0.000000, 0.009259, 0.000000, 0.000000, 0.027778, 0.027778, 0.009259, 0.000000, 0.009259, 0.000000, 0.000000, 0.018519, -19.300000, -22.090000, 0.010840, 12.070000, 0.023445, 0.283326, -0.162185, -0.665517, -0.027031, -0.459524
gga-mir-3530 MI0015381, 0.168539, 0.303371, 0.359551, 0.168539, 0.056818, 0.034091, 0.034091, 0.045455, 0.056818, 0.079545, 0.079545, 0.079545, 0.056818, 0.159091, 0.113636, 0.034091, 0.000000, 0.034091, 0.125000, 0.011364, 0.662921, 1.185185, 89.000000, 32.000000, 0.359551, 0.218750, 0.656250, 0.125000, 0.072917, 0.218750, 0.041667, 0.084507, 0.197183, 0.239437, 0.126761, 0.014085, 0.056338, 0.028169, 0.000000, 0.028169, 0.014085, 0.000000, 0.028169, 0.014085, 0.000000, 0.000000, 0.014085, 0.000000, 0.014085, 0.056338, 0.028169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.014085, 0.000000, 0.014085, 0.000000, 0.000000, 0.028169, 0.000000, -53.100000, -54.540000, 0.096824, 5.240000, 0.016180, 0.157245, -0.596629, -0.900000, -0.198876, -1.659375
aae-mir-11894a-1 MI0037927, 0.276923, 0.169231, 0.215385, 0.338462, 0.093750, 0.031250, 0.046875, 0.109375, 0.062500, 0.031250, 0.031250, 0.046875, 0.078125, 0.000000, 0.046875, 0.093750, 0.046875, 0.109375, 0.078125, 0.093750, 0.384615, 1.272727, 65.000000, 29.000000, 0.446154, 0.551724, 0.310345, 0.137931, 0.551724, 0.310345, 0.137931, 0.285714, 0.142857, 0.196429, 0.303571, 0.000000, 0.000000, 0.000000, 0.017857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -39.300000, -40.100000, 0.271955, 3.400000, 0.012308, 0.124708, -0.604615, -1.572000, -0.604615, -1.355172
